hora_envasado,peso_g
2024-10-01 13:49:48,154.42
2024-10-01 13:49:51,151.18
2024-10-01 13:49:54,152.49
2024-10-01 13:49:57,153.5
2024-10-01 13:50:00,154.46
2024-10-01 13:50:03,148.12
2024-10-01 13:50:06,154.41
2024-10-01 13:50:09,152.1
2024-10-01 13:50:12,154.52
2024-10-01 13:50:15,154.76
2024-10-01 13:50:18,156.89
2024-10-01 13:50:21,156.32
2024-10-01 13:50:24,156.36
2024-10-01 13:50:27,156.66
2024-10-01 13:50:30,153.84
2024-10-01 13:50:33,153.25
2024-10-01 13:50:36,155.41
2024-10-01 13:50:39,155.11
2024-10-01 13:50:42,152.56
2024-10-01 13:50:45,154.4
2024-10-01 13:50:48,153.35
2024-10-01 13:50:51,151.35
2024-10-01 13:50:54,156.76
2024-10-01 13:50:57,153.71
2024-10-01 13:51:00,158.74
2024-10-01 13:51:03,149.59
2024-10-01 13:51:06,152.31
2024-10-01 13:51:09,153.82
2024-10-01 13:51:12,156.61
2024-10-01 13:51:15,154.8
2024-10-01 13:51:18,154.61
2024-10-01 13:51:21,151.04
2024-10-01 13:51:24,150.99
2024-10-01 13:51:27,154.71
2024-10-01 13:51:30,150.52
2024-10-01 13:51:33,152.62
2024-10-01 13:51:36,155.21
2024-10-01 13:51:39,151.52
2024-10-01 13:51:42,158.0
2024-10-01 13:51:45,157.05
2024-10-01 13:51:48,150.07
2024-10-01 13:51:51,151.67
2024-10-01 13:51:54,148.29
2024-10-01 13:51:57,152.04
2024-10-01 13:52:00,155.91
2024-10-01 13:52:03,152.95
2024-10-01 13:52:06,155.12
2024-10-01 13:52:09,150.15
2024-10-01 13:52:12,155.94
2024-10-01 13:52:15,152.54
2024-10-01 13:52:18,153.93
2024-10-01 13:52:21,153.65
2024-10-01 13:52:24,150.67
2024-10-01 13:52:27,150.94
2024-10-01 13:52:30,156.21
2024-10-01 13:52:33,154.76
2024-10-01 13:52:36,156.35
2024-10-01 13:52:39,154.5
2024-10-01 13:52:42,154.01
2024-10-01 13:52:45,149.29
2024-10-01 13:52:48,152.89
2024-10-01 13:52:51,153.45
2024-10-01 13:52:54,158.35
2024-10-01 13:52:57,155.14
2024-10-01 13:53:00,157.21
2024-10-01 13:53:03,154.81
2024-10-01 13:53:06,151.49
2024-10-01 13:53:09,153.5
2024-10-01 13:53:12,153.75
2024-10-01 13:53:15,150.75
2024-10-01 13:53:18,152.08
2024-10-01 13:53:21,152.47
2024-10-01 13:53:24,156.93
2024-10-01 13:53:27,147.66
2024-10-01 13:53:30,155.81
2024-10-01 13:53:33,150.39
2024-10-01 13:53:36,149.24
2024-10-01 13:53:39,155.56
2024-10-01 13:53:42,154.38
2024-10-01 13:53:45,155.62
2024-10-01 13:53:48,154.42
2024-10-01 13:53:51,157.51
2024-10-01 13:53:54,153.69
2024-10-01 13:53:57,151.84
2024-10-01 13:54:00,153.03
2024-10-01 13:54:03,155.22
2024-10-01 13:54:06,150.1
2024-10-01 13:54:09,150.36
2024-10-01 13:54:12,151.16
2024-10-01 13:54:15,146.61
2024-10-01 13:54:18,152.16
2024-10-01 13:54:21,147.05
2024-10-01 13:54:24,151.84
2024-10-01 13:54:27,153.82
2024-10-01 13:54:30,150.41
2024-10-01 13:54:33,155.75
2024-10-01 13:54:36,147.85
2024-10-01 13:54:39,154.44
2024-10-01 13:54:42,153.1
2024-10-01 13:54:45,147.08
2024-10-01 13:54:48,158.11
2024-10-01 13:54:51,151.13
2024-10-01 13:54:54,149.06
2024-10-01 13:54:57,147.7
2024-10-01 13:55:00,150.64
2024-10-01 13:55:03,150.84
2024-10-01 13:55:06,151.39
2024-10-01 13:55:09,150.36
2024-10-01 13:55:12,152.67
2024-10-01 13:55:15,150.1
2024-10-01 13:55:18,146.21
2024-10-01 13:55:21,150.66
2024-10-01 13:55:24,145.1
2024-10-01 13:55:27,151.9
2024-10-01 13:55:30,148.56
2024-10-01 13:55:33,151.41
2024-10-01 13:55:36,154.29
2024-10-01 13:55:39,148.63
2024-10-01 13:55:42,153.66
2024-10-01 13:55:45,149.93
2024-10-01 13:55:48,155.4
2024-10-01 13:55:51,150.12
2024-10-01 13:55:54,148.94
2024-10-01 13:55:57,152.78
2024-10-01 13:56:00,149.99
2024-10-01 13:56:03,149.0
2024-10-01 13:56:06,149.93
2024-10-01 13:56:09,151.04
2024-10-01 13:56:12,154.54
2024-10-01 13:56:15,146.38
2024-10-01 13:56:18,151.31
2024-10-01 13:56:21,152.85
2024-10-01 13:56:24,151.81
2024-10-01 13:56:27,154.64
2024-10-01 13:56:30,151.22
2024-10-01 13:56:33,150.99
2024-10-01 13:56:36,152.97
2024-10-01 13:56:39,151.79
2024-10-01 13:56:42,150.61
2024-10-01 13:56:45,152.93
2024-10-01 13:56:48,150.06
2024-10-01 13:56:51,150.22
2024-10-01 13:56:54,150.48
2024-10-01 13:56:57,155.24
2024-10-01 13:57:00,143.86
2024-10-01 13:57:03,152.96
2024-10-01 13:57:06,152.12
2024-10-01 13:57:09,147.89
2024-10-01 13:57:12,152.93
2024-10-01 13:57:15,153.41
2024-10-01 13:57:18,153.75
2024-10-01 13:57:21,145.71
2024-10-01 13:57:24,155.82
2024-10-01 13:57:27,150.62
2024-10-01 13:57:30,154.25
2024-10-01 13:57:33,154.45
2024-10-01 13:57:36,150.47
2024-10-01 13:57:39,154.37
2024-10-01 13:57:42,151.82
2024-10-01 13:57:45,147.67
2024-10-01 13:57:48,155.82
2024-10-01 13:57:51,151.03
2024-10-01 13:57:54,150.89
2024-10-01 13:57:57,152.08
2024-10-01 13:58:00,153.82
2024-10-01 13:58:03,153.05
2024-10-01 13:58:06,154.62
2024-10-01 13:58:09,149.96
2024-10-01 13:58:12,151.5
2024-10-01 13:58:15,153.12
2024-10-01 13:58:18,158.2
2024-10-01 13:58:21,153.22
2024-10-01 13:58:24,156.27
2024-10-01 13:58:27,153.69
2024-10-01 13:58:30,152.43
2024-10-01 13:58:33,153.06
2024-10-01 13:58:36,153.3
2024-10-01 13:58:39,155.26
2024-10-01 13:58:42,157.22
2024-10-01 13:58:45,154.72
2024-10-01 13:58:48,156.81
2024-10-01 13:58:51,151.46
2024-10-01 13:58:54,152.86
2024-10-01 13:58:57,152.11
2024-10-01 13:59:00,154.72
2024-10-01 13:59:03,153.06
2024-10-01 13:59:06,155.79
2024-10-01 13:59:09,151.65
2024-10-01 13:59:12,154.1
2024-10-01 13:59:15,155.71
2024-10-01 13:59:18,148.84
2024-10-01 13:59:21,159.3
2024-10-01 13:59:24,153.29
2024-10-01 13:59:27,148.93
2024-10-01 13:59:30,154.38
2024-10-01 13:59:33,154.06
2024-10-01 13:59:36,153.76
2024-10-01 13:59:39,156.43
2024-10-01 13:59:42,155.8
2024-10-01 13:59:45,154.66
2024-10-01 13:59:48,155.02
2024-10-01 13:59:51,153.61
2024-10-01 13:59:54,158.28
2024-10-01 13:59:57,150.11
2024-10-01 14:00:00,154.13
2024-10-01 14:00:03,153.91
2024-10-01 14:00:06,155.74
2024-10-01 14:00:09,151.56
2024-10-01 14:00:12,149.27
2024-10-01 14:00:15,153.98
2024-10-01 14:00:18,154.24
2024-10-01 14:00:21,157.22
2024-10-01 14:00:24,150.27
2024-10-01 14:00:27,156.28
2024-10-01 14:00:30,159.26
2024-10-01 14:00:33,152.35
2024-10-01 14:00:36,150.01
2024-10-01 14:00:39,152.17
2024-10-01 14:00:42,153.16
2024-10-01 14:00:45,154.48
2024-10-01 14:00:48,151.53
2024-10-01 14:00:51,156.84
2024-10-01 14:00:54,150.1
2024-10-01 14:00:57,148.48
2024-10-01 14:01:00,155.53
2024-10-01 14:01:03,147.02
2024-10-01 14:01:06,152.13
2024-10-01 14:01:09,160.37
2024-10-01 14:01:12,152.49
2024-10-01 14:01:15,149.65
2024-10-01 14:01:18,152.25
2024-10-01 14:01:21,152.2
2024-10-01 14:01:24,152.67
2024-10-01 14:01:27,153.86
2024-10-01 14:01:30,149.54
2024-10-01 14:01:33,156.3
2024-10-01 14:01:36,152.63
2024-10-01 14:01:39,153.78
2024-10-01 14:01:42,150.33
2024-10-01 14:01:45,155.06
2024-10-01 14:01:48,151.15
2024-10-01 14:01:51,152.43
2024-10-01 14:01:54,149.35
2024-10-01 14:01:57,149.14
2024-10-01 14:02:00,153.3
2024-10-01 14:02:03,150.42
2024-10-01 14:02:06,149.35
2024-10-01 14:02:09,149.83
2024-10-01 14:02:12,153.14
2024-10-01 14:02:15,149.78
2024-10-01 14:02:18,151.02
2024-10-01 14:02:21,151.31
2024-10-01 14:02:24,146.45
2024-10-01 14:02:27,147.53
2024-10-01 14:02:30,152.02
2024-10-01 14:02:33,149.3
2024-10-01 14:02:36,153.76
2024-10-01 14:02:39,153.51
2024-10-01 14:02:42,152.87
2024-10-01 14:02:45,155.61
2024-10-01 14:02:48,150.83
2024-10-01 14:02:51,152.65
2024-10-01 14:02:54,149.56
2024-10-01 14:02:57,157.14
2024-10-01 14:03:00,155.96
2024-10-01 14:03:03,151.03
2024-10-01 14:03:06,151.97
2024-10-01 14:03:09,154.4
2024-10-01 14:03:12,150.64
2024-10-01 14:03:15,149.37
2024-10-01 14:03:18,153.21
2024-10-01 14:03:21,151.23
2024-10-01 14:03:24,151.51
2024-10-01 14:03:27,148.99
2024-10-01 14:03:30,146.8
2024-10-01 14:03:33,151.71
2024-10-01 14:03:36,153.4
2024-10-01 14:03:39,150.6
2024-10-01 14:03:42,154.79
2024-10-01 14:03:45,149.47
2024-10-01 14:03:48,148.63
2024-10-01 14:03:51,151.13
2024-10-01 14:03:54,151.13
2024-10-01 14:03:57,153.31
2024-10-01 14:04:00,149.49
2024-10-01 14:04:03,154.89
2024-10-01 14:04:06,156.43
2024-10-01 14:04:09,151.47
2024-10-01 14:04:12,154.74
2024-10-01 14:04:15,149.03
2024-10-01 14:04:18,154.41
2024-10-01 14:04:21,154.39
2024-10-01 14:04:24,153.99
2024-10-01 14:04:27,151.85
2024-10-01 14:04:30,144.56
2024-10-01 14:04:33,150.4
2024-10-01 14:04:36,150.5
2024-10-01 14:04:39,149.68
2024-10-01 14:04:42,152.49
2024-10-01 14:04:45,151.2
2024-10-01 14:04:48,150.25
2024-10-01 14:04:51,149.73
2024-10-01 14:04:54,150.65
2024-10-01 14:04:57,155.3
2024-10-01 14:05:00,150.85
2024-10-01 14:05:03,151.21
2024-10-01 14:05:06,151.36
2024-10-01 14:05:09,153.35
2024-10-01 14:05:12,153.64
2024-10-01 14:05:15,144.89
2024-10-01 14:05:18,155.05
2024-10-01 14:05:21,156.09
2024-10-01 14:05:24,149.87
2024-10-01 14:05:27,150.07
2024-10-01 14:05:30,151.37
2024-10-01 14:05:33,150.61
2024-10-01 14:05:36,153.06
2024-10-01 14:05:39,147.63
2024-10-01 14:05:42,149.71
2024-10-01 14:05:45,156.35
2024-10-01 14:05:48,150.18
2024-10-01 14:05:51,155.61
2024-10-01 14:05:54,153.39
2024-10-01 14:05:57,147.98
2024-10-01 14:06:00,154.09
2024-10-01 14:06:03,152.21
2024-10-01 14:06:06,151.36
2024-10-01 14:06:09,153.11
2024-10-01 14:06:12,153.69
2024-10-01 14:06:15,154.27
2024-10-01 14:06:18,155.45
2024-10-01 14:06:21,153.52
2024-10-01 14:06:24,149.06
2024-10-01 14:06:27,151.32
2024-10-01 14:06:30,159.86
2024-10-01 14:06:33,154.31
2024-10-01 14:06:36,158.42
2024-10-01 14:06:39,155.99
2024-10-01 14:06:42,153.1
2024-10-01 14:06:45,153.25
2024-10-01 14:06:48,152.41
2024-10-01 14:06:51,148.16
2024-10-01 14:06:54,152.55
2024-10-01 14:06:57,155.53
2024-10-01 14:07:00,151.0
2024-10-01 14:07:03,153.53
2024-10-01 14:07:06,154.63
2024-10-01 14:07:09,150.23
2024-10-01 14:07:12,151.37
2024-10-01 14:07:15,149.96
2024-10-01 14:07:18,150.44
2024-10-01 14:07:21,149.28
2024-10-01 14:07:24,150.25
2024-10-01 14:07:27,156.05
2024-10-01 14:07:30,150.21
2024-10-01 14:07:33,152.82
2024-10-01 14:07:36,151.24
2024-10-01 14:07:39,155.45
2024-10-01 14:07:42,155.78
2024-10-01 14:07:45,154.66
2024-10-01 14:07:48,153.27
2024-10-01 14:07:51,151.92
2024-10-01 14:07:54,149.52
2024-10-01 14:07:57,157.36
2024-10-01 14:08:00,150.6
2024-10-01 14:08:03,154.16
2024-10-01 14:08:06,155.15
2024-10-01 14:08:09,151.11
2024-10-01 14:08:12,155.1
2024-10-01 14:08:15,154.41
2024-10-01 14:08:18,156.82
2024-10-01 14:08:21,151.33
2024-10-01 14:08:24,149.29
2024-10-01 14:08:27,151.24
2024-10-01 14:08:30,153.02
2024-10-01 14:08:33,152.65
2024-10-01 14:08:36,151.52
2024-10-01 14:08:39,147.73
2024-10-01 14:08:42,153.68
2024-10-01 14:08:45,157.43
2024-10-01 14:08:48,153.66
2024-10-01 14:08:51,154.02
2024-10-01 14:08:54,153.93
2024-10-01 14:08:57,153.49
2024-10-01 14:09:00,154.83
2024-10-01 14:09:03,153.49
2024-10-01 14:09:06,151.72
2024-10-01 14:09:09,150.51
2024-10-01 14:09:12,151.88
2024-10-01 14:09:15,153.29
2024-10-01 14:09:18,151.71
2024-10-01 14:09:21,153.29
2024-10-01 14:09:24,153.6
2024-10-01 14:09:27,154.58
2024-10-01 14:09:30,155.71
2024-10-01 14:09:33,152.7
2024-10-01 14:09:36,149.23
2024-10-01 14:09:39,151.64
2024-10-01 14:09:42,152.61
2024-10-01 14:09:45,147.91
2024-10-01 14:09:48,155.97
2024-10-01 14:09:51,152.86
2024-10-01 14:09:54,153.45
2024-10-01 14:09:57,155.91
2024-10-01 14:10:00,150.92
2024-10-01 14:10:03,153.94
2024-10-01 14:10:06,152.23
2024-10-01 14:10:09,152.04
2024-10-01 14:10:12,150.57
2024-10-01 14:10:15,156.66
2024-10-01 14:10:18,151.56
2024-10-01 14:10:21,154.25
2024-10-01 14:10:24,147.81
2024-10-01 14:10:27,155.45
2024-10-01 14:10:30,155.13
2024-10-01 14:10:33,152.74
2024-10-01 14:10:36,151.93
2024-10-01 14:10:39,153.5
2024-10-01 14:10:42,158.22
2024-10-01 14:10:45,148.09
2024-10-01 14:10:48,154.46
2024-10-01 14:10:51,150.22
2024-10-01 14:10:54,152.45
2024-10-01 14:10:57,151.88
2024-10-01 14:11:00,151.43
2024-10-01 14:11:03,152.47
2024-10-01 14:11:06,149.66
2024-10-01 14:11:09,155.07
2024-10-01 14:11:12,148.01
2024-10-01 14:11:15,153.85
2024-10-01 14:11:18,151.68
2024-10-01 14:11:21,149.57
2024-10-01 14:11:24,153.01
2024-10-01 14:11:27,148.61
2024-10-01 14:11:30,152.6
2024-10-01 14:11:33,148.94
2024-10-01 14:11:36,153.65
2024-10-01 14:11:39,150.19
2024-10-01 14:11:42,151.37
2024-10-01 14:11:45,153.23
2024-10-01 14:11:48,150.57
2024-10-01 14:11:51,152.36
2024-10-01 14:11:54,148.72
2024-10-01 14:11:57,154.08
2024-10-01 14:12:00,156.91
2024-10-01 14:12:03,159.48
2024-10-01 14:12:06,152.73
2024-10-01 14:12:09,154.47
2024-10-01 14:12:12,148.05
2024-10-01 14:12:15,156.26
2024-10-01 14:12:18,154.44
2024-10-01 14:12:21,151.29
2024-10-01 14:12:24,155.59
2024-10-01 14:12:27,151.86
2024-10-01 14:12:30,151.35
2024-10-01 14:12:33,153.69
2024-10-01 14:12:36,149.84
2024-10-01 14:12:39,155.05
2024-10-01 14:12:42,149.86
2024-10-01 14:12:45,149.87
2024-10-01 14:12:48,150.23
2024-10-01 14:12:51,154.4
2024-10-01 14:12:54,150.96
2024-10-01 14:12:57,149.13
2024-10-01 14:13:00,150.99
2024-10-01 14:13:03,152.42
2024-10-01 14:13:06,149.55
2024-10-01 14:13:09,149.62
2024-10-01 14:13:12,157.78
2024-10-01 14:13:15,150.35
2024-10-01 14:13:18,151.69
2024-10-01 14:13:21,151.58
2024-10-01 14:13:24,151.45
2024-10-01 14:13:27,154.05
2024-10-01 14:13:30,154.87
2024-10-01 14:13:33,151.74
2024-10-01 14:13:36,149.41
2024-10-01 14:13:39,155.69
2024-10-01 14:13:42,152.26
2024-10-01 14:13:45,156.83
2024-10-01 14:13:48,146.89
2024-10-01 14:13:51,152.99
2024-10-01 14:13:54,157.3
2024-10-01 14:13:57,151.62
2024-10-01 14:14:00,151.94
2024-10-01 14:14:03,153.24
2024-10-01 14:14:06,151.1
2024-10-01 14:14:09,151.72
2024-10-01 14:14:12,151.66
2024-10-01 14:14:15,150.93
2024-10-01 14:14:18,155.57
2024-10-01 14:14:21,153.65
2024-10-01 14:14:24,153.13
2024-10-01 14:14:27,154.52
2024-10-01 14:14:30,151.84
2024-10-01 14:14:33,150.56
2024-10-01 14:14:36,150.99
2024-10-01 14:14:39,152.5
2024-10-01 14:14:42,149.85
2024-10-01 14:14:45,151.25
2024-10-01 14:14:48,151.21
2024-10-01 14:14:51,157.81
2024-10-01 14:14:54,145.57
2024-10-01 14:14:57,152.05
2024-10-01 14:15:00,156.81
2024-10-01 14:15:03,152.8
2024-10-01 14:15:06,154.38
2024-10-01 14:15:09,152.75
2024-10-01 14:15:12,150.83
2024-10-01 14:15:15,146.9
2024-10-01 14:15:18,153.01
2024-10-01 14:15:21,150.56
2024-10-01 14:15:24,150.5
2024-10-01 14:15:27,151.25
2024-10-01 14:15:30,156.86
2024-10-01 14:15:33,158.51
2024-10-01 14:15:36,153.04
2024-10-01 14:15:39,151.34
2024-10-01 14:15:42,149.56
2024-10-01 14:15:45,153.67
2024-10-01 14:15:48,156.96
2024-10-01 14:15:51,151.88
2024-10-01 14:15:54,146.55
2024-10-01 14:15:57,154.18
2024-10-01 14:16:00,154.96
2024-10-01 14:16:03,148.54
2024-10-01 14:16:06,152.94
2024-10-01 14:16:09,153.63
2024-10-01 14:16:12,152.32
2024-10-01 14:16:15,150.52
2024-10-01 14:16:18,155.04
2024-10-01 14:16:21,151.49
2024-10-01 14:16:24,148.79
2024-10-01 14:16:27,147.38
2024-10-01 14:16:30,155.65
2024-10-01 14:16:33,154.04
2024-10-01 14:16:36,152.72
2024-10-01 14:16:39,151.4
2024-10-01 14:16:42,151.18
2024-10-01 14:16:45,149.81
2024-10-01 14:16:48,151.42
2024-10-01 14:16:51,147.2
2024-10-01 14:16:54,150.66
2024-10-01 14:16:57,151.72
2024-10-01 14:17:00,154.02
2024-10-01 14:17:03,152.4
2024-10-01 14:17:06,154.49
2024-10-01 14:17:09,155.87
2024-10-01 14:17:12,155.15
2024-10-01 14:17:15,153.68
2024-10-01 14:17:18,152.53
2024-10-01 14:17:21,150.05
2024-10-01 14:17:24,154.35
2024-10-01 14:17:27,156.7
2024-10-01 14:17:30,153.36
2024-10-01 14:17:33,157.29
2024-10-01 14:17:36,148.69
2024-10-01 14:17:39,149.61
2024-10-01 14:17:42,154.64
2024-10-01 14:17:45,153.16
2024-10-01 14:17:48,155.78
2024-10-01 14:17:51,152.46
2024-10-01 14:17:54,150.33
2024-10-01 14:17:57,151.97
2024-10-01 14:18:00,148.67
2024-10-01 14:18:03,149.68
2024-10-01 14:18:06,154.93
2024-10-01 14:18:09,154.68
2024-10-01 14:18:12,153.41
2024-10-01 14:18:15,148.2
2024-10-01 14:18:18,151.6
2024-10-01 14:18:21,149.44
2024-10-01 14:18:24,155.44
2024-10-01 14:18:27,151.04
2024-10-01 14:18:30,149.79
2024-10-01 14:18:33,152.57
2024-10-01 14:18:36,150.9
2024-10-01 14:18:39,156.21
2024-10-01 14:18:42,150.66
2024-10-01 14:18:45,149.0
2024-10-01 14:18:48,147.12
2024-10-01 14:18:51,152.42
2024-10-01 14:18:54,151.1
2024-10-01 14:18:57,148.93
2024-10-01 14:19:00,155.47
2024-10-01 14:19:03,154.17
2024-10-01 14:19:06,152.43
2024-10-01 14:19:09,155.91
2024-10-01 14:19:12,154.16
2024-10-01 14:19:15,150.44
2024-10-01 14:19:18,149.9
2024-10-01 14:19:21,154.54
2024-10-01 14:19:24,153.49
2024-10-01 14:19:27,152.92
2024-10-01 14:19:30,150.38
2024-10-01 14:19:33,154.02
2024-10-01 14:19:36,150.61
2024-10-01 14:19:39,152.25
2024-10-01 14:19:42,156.12
2024-10-01 14:19:45,150.85
2024-10-01 14:19:48,148.57
2024-10-01 14:19:51,149.87
2024-10-01 14:19:54,154.99
2024-10-01 14:19:57,153.14
2024-10-01 14:20:00,152.18
2024-10-01 14:20:03,151.23
2024-10-01 14:20:06,153.71
2024-10-01 14:20:09,150.38
2024-10-01 14:20:12,153.26
2024-10-01 14:20:15,150.67
2024-10-01 14:20:18,150.26
2024-10-01 14:20:21,150.91
2024-10-01 14:20:24,151.56
2024-10-01 14:20:27,152.38
2024-10-01 14:20:30,153.09
2024-10-01 14:20:33,143.28
2024-10-01 14:20:36,150.48
2024-10-01 14:20:39,151.52
2024-10-01 14:20:42,156.26
2024-10-01 14:20:45,149.8
2024-10-01 14:20:48,152.91
2024-10-01 14:20:51,156.24
2024-10-01 14:20:54,149.22
2024-10-01 14:20:57,153.48
2024-10-01 14:21:00,150.49
2024-10-01 14:21:03,151.24
2024-10-01 14:21:06,150.49
2024-10-01 14:21:09,150.67
2024-10-01 14:21:12,159.3
2024-10-01 14:21:15,154.61
2024-10-01 14:21:18,155.25
2024-10-01 14:21:21,153.73
2024-10-01 14:21:24,148.48
2024-10-01 14:21:27,153.49
2024-10-01 14:21:30,155.18
2024-10-01 14:21:33,150.37
2024-10-01 14:21:36,154.91
2024-10-01 14:21:39,154.26
2024-10-01 14:21:42,157.13
2024-10-01 14:21:45,151.46
2024-10-01 14:21:48,149.76
2024-10-01 14:21:51,151.6
2024-10-01 14:21:54,156.09
2024-10-01 14:21:57,147.93
2024-10-01 14:22:00,147.33
2024-10-01 14:22:03,152.72
2024-10-01 14:22:06,151.39
2024-10-01 14:22:09,152.52
2024-10-01 14:22:12,154.86
2024-10-01 14:22:15,151.12
2024-10-01 14:22:18,147.82
2024-10-01 14:22:21,157.61
2024-10-01 14:22:24,150.01
2024-10-01 14:22:27,149.85
2024-10-01 14:22:30,155.26
2024-10-01 14:22:33,151.54
2024-10-01 14:22:36,152.34
2024-10-01 14:22:39,153.71
2024-10-01 14:22:42,155.21
2024-10-01 14:22:45,151.67
2024-10-01 14:22:48,156.3
2024-10-01 14:22:51,147.16
2024-10-01 14:22:54,154.4
2024-10-01 14:22:57,150.4
2024-10-01 14:23:00,155.93
2024-10-01 14:23:03,152.86
2024-10-01 14:23:06,150.82
2024-10-01 14:23:09,154.16
2024-10-01 14:23:12,154.73
2024-10-01 14:23:15,154.1
2024-10-01 14:23:18,149.93
2024-10-01 14:23:21,151.29
2024-10-01 14:23:24,152.49
2024-10-01 14:23:27,152.4
2024-10-01 14:23:30,154.37
2024-10-01 14:23:33,147.46
2024-10-01 14:23:36,153.34
2024-10-01 14:23:39,151.78
2024-10-01 14:23:42,150.4
2024-10-01 14:23:45,150.64
2024-10-01 14:23:48,151.96
2024-10-01 14:23:51,143.5
2024-10-01 14:23:54,150.75
2024-10-01 14:23:57,150.31
2024-10-01 14:24:00,153.83
2024-10-01 14:24:03,150.49
2024-10-01 14:24:06,151.96
2024-10-01 14:24:09,156.36
2024-10-01 14:24:12,154.99
2024-10-01 14:24:15,154.76
2024-10-01 14:24:18,151.25
2024-10-01 14:24:21,153.86
2024-10-01 14:24:24,151.92
2024-10-01 14:24:27,152.01
2024-10-01 14:24:30,153.52
2024-10-01 14:24:33,151.01
2024-10-01 14:24:36,156.23
2024-10-01 14:24:39,152.1
2024-10-01 14:24:42,154.05
2024-10-01 14:24:45,156.14
2024-10-01 14:24:48,155.08
2024-10-01 14:24:51,148.98
2024-10-01 14:24:54,153.61
2024-10-01 14:24:57,154.63
2024-10-01 14:25:00,154.73
2024-10-01 14:25:03,149.72
2024-10-01 14:25:06,150.86
2024-10-01 14:25:09,154.99
2024-10-01 14:25:12,150.6
2024-10-01 14:25:15,151.75
2024-10-01 14:25:18,156.44
2024-10-01 14:25:21,152.38
2024-10-01 14:25:24,150.68
2024-10-01 14:25:27,150.31
2024-10-01 14:25:30,153.33
2024-10-01 14:25:33,149.17
2024-10-01 14:25:36,151.88
2024-10-01 14:25:39,153.33
2024-10-01 14:25:42,155.75
2024-10-01 14:25:45,154.17
2024-10-01 14:25:48,150.71
2024-10-01 14:25:51,155.45
2024-10-01 14:25:54,151.75
2024-10-01 14:25:57,149.41
2024-10-01 14:26:00,152.07
2024-10-01 14:26:03,156.1
2024-10-01 14:26:06,152.91
2024-10-01 14:26:09,152.53
2024-10-01 14:26:12,156.59
2024-10-01 14:26:15,148.92
2024-10-01 14:26:18,149.29
2024-10-01 14:26:21,148.46
2024-10-01 14:26:24,153.43
2024-10-01 14:26:27,152.92
2024-10-01 14:26:30,156.36
2024-10-01 14:26:33,153.11
2024-10-01 14:26:36,151.49
2024-10-01 14:26:39,152.5
2024-10-01 14:26:42,152.79
2024-10-01 14:26:45,148.32
2024-10-01 14:26:48,159.28
2024-10-01 14:26:51,153.8
2024-10-01 14:26:54,153.03
2024-10-01 14:26:57,154.04
2024-10-01 14:27:00,154.27
2024-10-01 14:27:03,152.15
2024-10-01 14:27:06,150.92
2024-10-01 14:27:09,154.0
2024-10-01 14:27:12,153.46
2024-10-01 14:27:15,150.48
2024-10-01 14:27:18,156.05
2024-10-01 14:27:21,153.23
2024-10-01 14:27:24,154.32
2024-10-01 14:27:27,155.98
2024-10-01 14:27:30,152.55
2024-10-01 14:27:33,153.29
2024-10-01 14:27:36,154.53
2024-10-01 14:27:39,150.69
2024-10-01 14:27:42,152.64
2024-10-01 14:27:45,152.81
2024-10-01 14:27:48,150.11
2024-10-01 14:27:51,158.29
2024-10-01 14:27:54,148.98
2024-10-01 14:27:57,149.25
2024-10-01 14:28:00,155.79
2024-10-01 14:28:03,154.28
2024-10-01 14:28:06,149.94
2024-10-01 14:28:09,154.02
2024-10-01 14:28:12,156.17
2024-10-01 14:28:15,152.42
2024-10-01 14:28:18,159.0
2024-10-01 14:28:21,148.19
2024-10-01 14:28:24,154.23
2024-10-01 14:28:27,155.42
2024-10-01 14:28:30,154.73
2024-10-01 14:28:33,151.99
2024-10-01 14:28:36,151.77
2024-10-01 14:28:39,153.61
2024-10-01 14:28:42,154.54
2024-10-01 14:28:45,154.01
2024-10-01 14:28:48,155.1
2024-10-01 14:28:51,149.95
2024-10-01 14:28:54,151.93
2024-10-01 14:28:57,150.15
2024-10-01 14:29:00,151.53
2024-10-01 14:29:03,155.04
2024-10-01 14:29:06,152.77
2024-10-01 14:29:09,159.02
2024-10-01 14:29:12,152.98
2024-10-01 14:29:15,152.65
2024-10-01 14:29:18,152.77
2024-10-01 14:29:21,150.91
2024-10-01 14:29:24,152.36
2024-10-01 14:29:27,155.32
2024-10-01 14:29:30,152.78
2024-10-01 14:29:33,150.52
2024-10-01 14:29:36,150.19
2024-10-01 14:29:39,151.37
2024-10-01 14:29:42,152.68
2024-10-01 14:29:45,155.48
2024-10-01 14:29:48,149.15
2024-10-01 14:29:51,151.7
2024-10-01 14:29:54,152.86
2024-10-01 14:29:57,147.92
2024-10-01 14:30:00,150.42
2024-10-01 14:30:03,150.8
2024-10-01 14:30:06,150.51
2024-10-01 14:30:09,152.98
2024-10-01 14:30:12,152.1
2024-10-01 14:30:15,151.11
2024-10-01 14:30:18,153.57
2024-10-01 14:30:21,156.81
2024-10-01 14:30:24,156.6
2024-10-01 14:30:27,147.69
2024-10-01 14:30:30,153.94
2024-10-01 14:30:33,152.05
2024-10-01 14:30:36,152.89
2024-10-01 14:30:39,151.5
2024-10-01 14:30:42,152.79
2024-10-01 14:30:45,152.88
2024-10-01 14:30:48,151.05
2024-10-01 14:30:51,150.26
