fecha;cod_ruta;leche_tipo;leche_kg;leche_temp;leche_acidez;leche_ph;leche_dens;leche_est;leche_mg;leche_prot;leche_lactosa;leche_caseina
09/04/2016;29;VACA;15920;3,3;15;6,85;1,03;11,3;2,71;3,1;4,81;2,22
09/04/2016;29;VACA;8520;6,6;15;6,83;1,03;12,1;3,36;3,19;4,82;2,25
09/04/2016;24;VACA;15340;5,8;15;6,8;1,03;12,37;3,61;3,19;4,83;2,28
09/04/2016;24;VACA;10580;7,3;15;6,83;1,03;12,4;3,62;3,24;4,79;2,28
09/04/2016;32;VACA;25860;3,8;15;6,8;1,03;12,15;3,37;3,18;4,84;2,24
09/04/2016;26;VACA;5440;4,3;15;6,8;1,03;12,64;3,89;3,2;4,78;2,3
09/04/2016;25;VACA;22480;6;15;6,79;1,03;12,98;3,98;3,35;4,93;2,4
10/04/2016;13;VACA;15120;5,2;15;6,8;1,03;12,16;3,22;3,28;4,93;2,37
10/04/2016;13;VACA;10620;7;15;6,76;1,03;11,8;2,94;3,37;4,87;2,44
10/04/2016;22;VACA;24460;6,4;15;6,84;1,03;12,54;3,57;3,29;4,97;2,36
10/04/2016;30;VACA;25960;6,4;15;6,81;1,03;12,19;3,44;3,22;4,82;2,25
10/04/2016;26;VACA;5560;4,2;15;6,78;1,03;12,31;3,51;3,21;4,84;2,3
10/04/2016;32;VACA;29540;2,5;15;6,8;1,03;12,44;3,43;3,29;4,99;2,33
10/04/2016;27;VACA;14860;8;15;6,8;1,03;12,5;3,68;3,26;4,81;2,29
10/04/2016;25;VACA;25240;6;15;6,8;1,03;13,11;4,12;3,32;4,94;2,41
11/04/2016;30;VACA;27000;7,4;15;6,82;1,03;12,1;3,34;3,23;4,84;2,25
11/04/2016;29;VACA;16200;3,6;15;6,86;1,03;11,3;2,72;3,04;4,82;2,15
11/04/2016;29;VACA;10300;6,1;15;6,83;1,03;12,27;3,52;3,21;4,76;2,25
11/04/2016;32;VACA;26100;6,1;15;6,8;1,03;12,17;3,42;3,18;4,84;2,25
11/04/2016;24;VACA;12120;6;14;6,84;1,03;12,01;3,31;3,2;4,83;2,27
11/04/2016;24;VACA;12740;6;14;6,84;1,03;12,5;3,62;3,28;4,91;2,34
11/04/2016;18;VACA;25840;6,4;14;6,78;1,03;12,93;3,67;3,55;5;2,56
11/04/2016;26;VACA;5720;4;15;6,8;1,03;12,52;3,76;3,23;4,82;2,28
11/04/2016;25;VACA;23860;4;15;6,81;1,03;13,07;3,99;3,42;4,95;2,46
11/04/2016;18;VACA;25000;6,6;15;6,8;1,03;12,95;3,72;3,57;4,93;2,56
11/04/2016;18;VACA;25820;6;15;6,79;1,03;12,98;3,82;3,56;4,94;2,56
11/04/2016;7;VACA;22280;5,1;15;6,8;1,03;12,1;3,33;3,17;4,96;2,25
12/04/2016;17;VACA;18680;4,9;15;6,81;1,03;12,1;3,33;3,16;4,94;2,17
12/04/2016;17;VACA;9740;4,1;15;6,82;1,03;12,48;3,53;3,2;5,03;2,27
12/04/2016;18;VACA;27220;6,5;15;6,78;1,03;12,07;2,74;3,63;5,03;2,59
12/04/2016;18;VACA;25340;7,6;15;6,84;1,03;12,87;3,65;3,56;4,98;2,52
12/04/2016;29;VACA;16000;3,4;14;6,86;1,03;11,44;2,81;3,05;4,82;2,16
12/04/2016;29;VACA;7360;5;14;6,86;1,03;12,16;3,48;3,18;4,71;2,24
12/04/2016;24;VACA;21200;5,8;15;6,84;1,03;12,53;3,66;3,22;4,91;2,3
12/04/2016;32;VACA;29720;3;15;6,8;1,03;12,27;3,27;3,29;4,99;2,31
12/04/2016;26;VACA;5940;4;15;6,81;1,03;12,41;3,65;3,22;4,84;2,24
12/04/2016;27;VACA;14880;8,2;15;6,8;1,03;12,55;3,7;3,27;4,83;2,28
12/04/2016;18;VACA;24540;7,5;15;6,8;1,03;13,92;4,81;3,46;4,88;2,46
12/04/2016;25;VACA;24500;5,8;15;6,82;1,03;13,18;4,16;3,36;4,94;2,42
12/04/2016;17;VACA;23400;4,4;15;6,8;1,03;12;3,03;3,3;5,04;2,31
12/04/2016;30;VACA;26320;7;15;6,81;1,03;12,09;3,27;3,27;4,88;2,26
13/04/2016;29;VACA;16020;4,7;15;6,86;1,03;11,43;2,77;3,05;4,81;2,13
13/04/2016;29;VACA;7800;7;15;6,86;1,03;12,1;3,5;3,16;4,67;2,18
13/04/2016;24;VACA;11640;5,2;15;6,84;1,03;12,21;3,48;3,19;4,8;2,23
13/04/2016;24;VACA;11700;5,2;15;6,84;1,03;12,47;3,6;3,28;4,87;2,31
13/04/2016;32;VACA;25020;6;15;6,85;1,03;12,29;3,47;3,18;4,86;2,26
13/04/2016;26;VACA;5660;4,3;15;6,82;1,03;12,47;3,73;3,22;4,79;2,25
13/04/2016;25;VACA;22500;4,5;15;6,8;1,03;12,95;3,95;3,38;4,89;2,43
13/04/2016;18;VACA;25940;6,7;15;6,83;1,03;12,9;3,68;3,56;4,96;2,55
13/04/2016;18;VACA;25740;7,2;15;6,84;1,03;12,87;3,76;3,52;4,9;2,49
13/04/2016;18;VACA;25940;6,3;16;6,77;1,03;12,99;3,74;3,57;4,95;2,55
14/04/2016;30;VACA;26180;6,3;15;6,83;1,03;12,21;3,4;3,22;4,87;2,26
14/04/2016;29;VACA;16340;3,8;15;6,85;1,03;11,47;2,79;3,1;4,79;2,2
14/04/2016;29;VACA;7840;4,8;15;6,85;1,03;12,08;3,41;3,21;4,71;2,28
14/04/2016;32;VACA;30440;2,3;15;6,81;1,03;12,33;3,35;3,29;4,98;2,34
14/04/2016;26;VACA;5620;4,2;15;6,8;1,03;12,45;3,76;3,18;4,74;2,27
14/04/2016;27;VACA;15400;8,3;15;6,82;1,03;12,51;3,7;3,26;4,83;2,32
14/04/2016;25;VACA;24740;6,2;15;6,8;1,03;13,08;4,05;3,37;4,95;2,43
14/04/2016;18;VACA;26660;7,2;15;6,83;1,03;12,96;3,73;3,58;4,96;2,58
14/04/2016;18;VACA;25600;6,5;15;6,82;1,03;12,78;3,66;3,53;4,88;2,51
14/04/2016;18;VACA;25040;7;15;6,82;1,03;12,86;3,72;3,48;4,95;2,48
15/04/2016;29;VACA;17000;4,6;15;6,84;1,03;11,38;2,78;3,09;4,76;2,13
15/04/2016;29;VACA;7840;8;15;6,84;1,03;12,05;3,39;3,18;4,73;2,23
15/04/2016;24;VACA;12000;6;15;6,81;1,03;12,14;3,44;3,18;4,79;2,21
15/04/2016;24;VACA;13440;5;15;6,83;1,03;12,47;3,62;3,16;4,91;2,25
15/04/2016;32;VACA;26100;6,3;15;6,81;1,03;12,24;3,47;3,16;4,82;2,24
15/04/2016;26;VACA;5640;4,6;15;6,84;1,03;12,41;3,71;3,16;4,78;2,23
15/04/2016;25;VACA;22880;5,5;15;6,82;1,03;12,97;3,96;3,36;4,91;2,42
15/04/2016;30;VACA;25900;7,1;14;6,82;1,03;12,14;3,31;3,24;4,87;2,26
16/04/2016;22;VACA;25680;6,6;15;6,82;1,03;12,41;3,51;3,26;4,95;2,32
16/04/2016;24;VACA;15580;7,6;15;6,84;1,03;12,41;3,63;3,2;4,84;2,27
16/04/2016;24;VACA;11800;6,1;15;6,79;1,03;12,37;3,62;3,23;4,79;2,25
16/04/2016;29;VACA;16000;4,6;15;6,84;1,03;11,68;3,01;3,09;4,78;2,14
16/04/2016;29;VACA;9960;6;15;6,82;1,03;12,08;3,37;3,19;4,79;2,23
16/04/2016;32;VACA;29700;3;15;6,8;1,03;12,3;3,29;3,29;4,99;2,33
16/04/2016;26;VACA;5440;3,8;15;6,79;1,03;12,26;3,56;3,18;4,77;2,24
16/04/2016;27;VACA;15120;8,7;15;6,8;1,03;12,47;3,7;3,24;4,81;2,27
16/04/2016;25;VACA;24820;4,6;15;6,8;1,03;13,1;4,09;3,36;4,92;2,41
17/04/2016;29;VACA;16220;3,8;15;6,84;1,03;11,57;2,92;3,05;4,76;2,11
17/04/2016;29;VACA;8020;8;15;6,84;1,03;11,99;3,34;3,15;4,72;2,22
17/04/2016;22;VACA;24860;4;15;6,81;1,03;12,21;3,28;3,26;4,97;2,3
17/04/2016;30;VACA;26420;5,1;15;6,8;1,03;12,13;3,29;3,22;4,87;2,23
17/04/2016;32;VACA;24280;4,2;14;6,83;1,03;12,16;3,44;3,18;4,82;2,2
17/04/2016;26;VACA;5520;5;15;6,81;1,03;12,53;3,78;3,2;4,78;2,24
17/04/2016;25;VACA;22980;5;15;6,82;1,03;12,98;4;3,36;4,88;2,38
18/04/2016;29;VACA;16340;3,6;15;6,84;1,03;11,57;2,95;3,01;4,73;2,07
18/04/2016;29;VACA;7540;7;15;6,84;1,03;12;3,31;3,16;4,75;2,22
18/04/2016;24;VACA;11940;6,8;14;6,8;1,03;12,2;3,39;3,21;4,87;2,25
18/04/2016;24;VACA;13040;5,8;14;6,77;1,03;12,53;3,63;3,25;4,91;2,31
18/04/2016;32;VACA;29840;3,3;15;6,79;1,03;12,4;3,38;3,28;4,99;2,34
18/04/2016;27;VACA;15040;8;15;6,8;1,03;12,49;3,69;3,22;4,82;2,26
18/04/2016;26;VACA;5620;5;15;6,79;1,03;12,49;3,68;3,21;4,84;2,24
18/04/2016;25;VACA;25240;6;15;6,8;1,03;13,1;4,09;3,36;4,91;2,41
18/04/2016;30;VACA;26320;8;15;6,81;1,03;11,95;3,13;3,25;4,88;2,25
19/04/2016;18;VACA;25280;7,9;14;6,78;1,03;13,21;4,13;3,48;4,83;2,47
19/04/2016;24;VACA;22880;6,6;15;6,81;1,03;12,48;3,65;3,17;4,9;2,28
19/04/2016;32;VACA;10380;6,5;15;6,8;1,03;12,05;3,28;3,21;4,82;2,23
19/04/2016;29;VACA;16300;4,8;14;6,8;1,03;11,79;3,13;3,12;4,75;2,16
19/04/2016;29;VACA;9100;5,5;14;6,8;1,03;11,95;3,24;3,19;4,81;2,25
19/04/2016;26;VACA;5640;4;15;6,79;1,03;12,49;3,7;3,21;4,83;2,22
19/04/2016;18;VACA;25260;6,8;15;6,78;1,03;13,05;3,76;3,6;4,95;2,6
19/04/2016;25;VACA;22520;5,2;15;6,8;1,03;12,99;4,01;3,37;4,87;2,44
19/04/2016;18;VACA;25840;7,5;15;6,8;1,03;13,17;3,95;3,55;4,99;2,52
20/04/2016;30;VACA;25960;6,7;15;6,86;1,03;12,43;3,73;3,22;4,76;2,19
20/04/2016;18;VACA;25580;6,2;15;6,8;1,03;12,85;3,65;3,56;4,96;2,51
20/04/2016;29;VACA;17320;3,6;15;6,83;1,03;11,51;2,9;3,1;4,76;2,18
20/04/2016;29;VACA;10140;5;15;6,82;1,03;12,22;3,54;3,2;4,72;2,23
20/04/2016;32;VACA;15220;7;15;6,79;1,03;12;3,27;3,15;4,91;2,23
20/04/2016;26;VACA;5620;4,5;15;6,8;1,03;12,69;3,88;3,23;4,82;2,25
20/04/2016;27;VACA;15020;8,3;15;6,8;1,03;12,45;3,68;3,22;4,83;2,29
20/04/2016;24;VACA;11780;5;15;6,8;1,03;12,06;3,34;3,17;4,83;2,22
20/04/2016;24;VACA;9040;5;15;6,8;1,03;12,49;3,59;3,25;4,92;2,31
20/04/2016;18;VACA;25600;6,2;15;6,8;1,03;12,09;3,3;3,18;4,93;2,23
20/04/2016;25;VACA;24880;5,4;15;6,81;1,03;13,25;4,21;3,35;4,95;2,41
20/04/2016;18;VACA;26200;6,5;15;6,83;1,03;12,95;3,69;3,58;4,99;2,54
20/04/2016;32;VACA;28880;3,4;15;6,8;1,03;12,36;3,36;3,28;5;2,29
21/04/2016;30;VACA;27060;7,5;14;6,86;1,03;11,72;3,23;3,1;4,69;2,1
21/04/2016;29;VACA;16660;6;14;6,86;1,03;11,77;3,13;3,1;4,74;2,17
21/04/2016;29;VACA;8360;6;14;6,8;1,03;12,08;3,35;3,19;4,75;2,28
21/04/2016;32;VACA;26620;6,2;14;6,8;1,03;12,16;3,34;3,21;4,87;2,23
21/04/2016;26;VACA;5660;4,3;14;6,8;1,03;12,43;3,59;3,24;4,86;2,31
21/04/2016;25;VACA;24280;6;15;6,81;1,03;12,92;3,93;3,35;4,91;2,39
21/04/2016;18;VACA;25020;7;15;6,77;1,03;12,89;3,62;3,6;4,98;2,58
21/04/2016;18;VACA;25900;6,6;16;6,75;1,03;12,87;3,71;3,56;4,92;2,55
21/04/2016;18;VACA;25840;6,2;16;6,75;1,03;12,88;3,66;3,57;4,97;2,52
22/04/2016;29;VACA;16100;4,2;16;6,75;1,03;11,87;3,13;3,11;4,8;2,19
22/04/2016;29;VACA;7920;7;16;6,74;1,03;12,05;3,38;3,19;4,73;2,23
22/04/2016;24;VACA;13580;6,7;15;6,79;1,03;12,17;3,35;3,24;4,88;2,28
22/04/2016;24;VACA;11720;4,8;15;6,82;1,03;12,47;3,61;3,19;4,91;2,28
22/04/2016;32;VACA;29860;3;15;6,79;1,03;12,36;3,32;3,29;5,01;2,31
22/04/2016;26;VACA;5620;4,5;15;6,8;1,03;12,46;3,66;3,23;4,82;2,27
22/04/2016;27;VACA;14680;8,4;15;6,81;1,03;12,47;3,68;3,22;4,83;2,26
22/04/2016;25;VACA;24440;6,3;15;6,79;1,03;13,1;4,1;3,34;4,94;2,42
22/04/2016;30;VACA;26300;6,8;15;6,81;1,03;12,16;3,39;3,22;4,86;2,23
23/04/2016;22;VACA;26020;7;15;6,8;1,03;11,94;2,93;3,29;5,06;2,34
23/04/2016;24;VACA;15600;6;15;6,8;1,03;13,62;4,87;3,15;4,75;2,2
23/04/2016;24;VACA;11880;8;15;6,81;1,03;12,34;3,61;3,22;4,79;2,24
23/04/2016;29;VACA;16120;6;15;6,8;1,03;11,91;3,15;3,18;4,83;2,2
23/04/2016;29;VACA;9620;6;15;6,8;1,03;12,05;3,29;3,21;4,83;2,23
23/04/2016;32;VACA;25480;6;15;6,8;1,03;12,18;3,39;3,19;4,86;2,22
23/04/2016;26;VACA;5540;5;15;6,8;1,03;12,56;3,76;3,21;4,82;2,24
23/04/2016;25;VACA;24820;6;15;6,8;1,03;12,98;3,99;3,36;4,91;2,39
23/04/2016;30;VACA;26240;7,3;15;6,85;1,03;12,11;3,37;3,21;4,89;2,22
24/04/2016;22;VACA;25620;6,4;15;6,86;1,03;12,42;3,5;3,26;4,99;2,29
24/04/2016;29;VACA;15300;3,6;15;6,82;1,03;12;3,27;3,13;4,83;2,19
24/04/2016;29;VACA;11340;5,8;15;6,82;1,03;12,14;3,45;3,19;4,75;2,21
24/04/2016;26;VACA;5580;4,6;15;6,79;1,03;12,5;3,73;3,21;4,82;2,27
24/04/2016;32;VACA;29720;5;15;6,8;1,03;12,42;3,41;3,31;4,97;2,32
24/04/2016;27;VACA;13980;7,6;15;6,84;1,03;12,47;3,7;3,23;4,83;2,24
24/04/2016;25;VACA;24520;5,4;15;6,82;1,03;13,18;4,14;3,35;4,93;2,39
25/04/2016;29;VACA;15120;6;15;6,84;1,03;11,87;3,21;3,1;4,79;2,16
25/04/2016;29;VACA;10200;6,3;15;6,84;1,03;11,9;3,21;3,17;4,82;2,22
25/04/2016;32;VACA;24960;5,7;15;6,84;1,03;12,18;3,42;3,16;4,86;2,22
25/04/2016;24;VACA;11480;8;15;6,82;1,03;12,29;3,42;3,23;4,9;2,25
25/04/2016;24;VACA;12600;7;15;6,82;1,03;12,59;3,72;3,24;4,88;2,27
25/04/2016;26;VACA;5900;4,4;15;6,82;1,03;12,41;3,65;3,17;4,84;2,24
25/04/2016;25;VACA;23920;6,6;15;6,82;1,03;13;4,03;3,3;4,9;2,38
26/04/2016;30;VACA;25960;5,2;15;6,81;1,03;11,97;3,1;3,24;4,94;2,24
26/04/2016;29;VACA;17280;5,6;15;6,84;1,03;11,96;3,31;3,16;4,72;2,21
26/04/2016;32;VACA;28820;3;15;6,82;1,03;12,48;3,51;3,26;4,95;2,31
26/04/2016;27;VACA;14520;7;15;6,82;1,03;12,43;3,67;3,2;4,82;2,25
26/04/2016;26;VACA;6080;4;14;6,8;1,03;12,29;3,57;3,15;4,83;2,17
26/04/2016;25;VACA;24460;4,7;15;6,84;1,03;13,31;4,27;3,33;4,92;2,38
26/04/2016;24;VACA;16800;4,4;14;6,85;1,03;12,38;3,69;3,11;4,8;2,19
26/04/2016;24;VACA;5380;6,2;14;6,86;1,03;12,32;3,49;3,19;4,91;2,24
27/04/2016;30;VACA;25980;7,5;14;6,84;1,03;12,43;3,62;3,24;4,85;2,24
27/04/2016;32;VACA;25600;6;15;6,84;1,03;12,08;3,33;3,16;4,86;2,22
27/04/2016;24;VACA;12060;6;15;6,84;1,03;12,26;3,43;3,2;4,88;2,23
27/04/2016;24;VACA;11680;6;15;6,82;1,03;12,28;3,5;3,23;4,86;2,25
27/04/2016;26;VACA;6080;4,5;15;6,82;1,03;12,35;3,54;3,2;4,86;2,19
27/04/2016;25;VACA;23240;4,7;15;6,82;1,03;13,04;4,06;3,33;4,89;2,36
27/04/2016;18;VACA;25460;5;15;6,83;1,03;12,24;3,24;3,28;4,98;2,28
27/04/2016;18;VACA;24960;6,5;15;6,82;1,03;13,06;3,82;3,56;4,94;2,51
28/04/2016;30;VACA;26320;4;14;6,8;1,03;12,19;3,38;3,23;4,88;2,28
28/04/2016;29;VACA;16060;6,2;15;6,83;1,03;12,21;3,48;3,21;4,76;2,23
28/04/2016;32;VACA;27280;2,2;15;6,82;1,03;12,48;3,57;3,19;4,94;2,25
28/04/2016;26;VACA;6240;4,6;15;6,8;1,03;12,35;3,54;3,26;4,87;2,25
28/04/2016;27;VACA;14840;8,2;15;6,82;1,03;12,43;3,67;3,21;4,84;2,23
28/04/2016;25;VACA;24780;5,9;15;6,84;1,03;13,13;4,1;3,33;4,96;2,39
28/04/2016;18;VACA;25600;6;15;6,82;1,03;13,01;3,68;3,58;5,03;2,56
28/04/2016;18;VACA;26240;5;15;6,8;1,03;12,56;3,52;3,5;4,81;2,42
29/04/2016;29;VACA;17240;3,2;15;6,84;1,03;11,94;3,26;3,08;4,8;2,15
29/04/2016;26;VACA;5860;4,3;15;6,82;1,03;12,48;3,62;3,21;4,84;
29/04/2016;24;VACA;12420;4,5;15;6,82;1,03;12,51;3,56;3,32;4,54;2,3
29/04/2016;24;VACA;13340;5,6;15;6,82;1,03;12,42;3,57;3,18;4,91;2,24
29/04/2016;32;VACA;22820;5;15;6,84;1,03;12,08;3,33;3,15;4,87;2,2
29/04/2016;25;VACA;21840;4,4;15;6,84;1,03;12,97;4,03;3,29;4,88;2,35
29/04/2016;30;VACA;26280;7;15;6,8;1,03;12,14;3,35;3,22;4,86;2,2
30/04/2016;24;VACA;15700;4;15;6,84;1,03;12,34;3,57;3,19;4,87;2,28
30/04/2016;24;VACA;10900;8,6;15;6,84;1,03;12,31;3,56;3,21;4,83;2,27
30/04/2016;22;VACA;25260;7;15;6,85;1,03;12,41;3,47;3,24;5;2,3
30/04/2016;29;VACA;17640;7,3;15;6,82;1,03;12,14;3,38;3,17;4,83;2,22
30/04/2016;29;VACA;11320;6,7;15;6,82;1,03;12;3,31;3,23;4,76;2,25
30/04/2016;32;VACA;27400;5;14;6,82;1,03;12,39;3,46;3,24;4,96;2,33
30/04/2016;27;VACA;14540;7;15;6,82;1,03;12,35;3,62;3,22;4,81;2,27
30/04/2016;26;VACA;5680;5;15;6,82;1,03;12,63;3,73;3,26;4,89;2,32
30/04/2016;25;VACA;25140;5;15;6,8;1,03;13,19;4,16;3,34;4,95;2,43
30/04/2016;30;VACA;26200;6,2;15;6,84;1,03;12,16;3,34;3,26;4,9;2,26
30/04/2016;22;VACA;24440;6,3;15;6,84;1,03;12,05;3,1;3,26;5,03;2,32
30/04/2016;18;VACA;26520;7,3;15;6,82;1,03;12,72;3,52;3,55;4,95;2,51
01/05/2016;29;VACA;17640;4,3;15;6,83;1,03;11,98;3,24;3,16;4,83;2,24
01/05/2016;29;VACA;8900;4;15;6,85;1,03;12,28;3,57;3,19;4,7;2,26
01/05/2016;32;VACA;26680;6,6;15;6,83;1,03;12,08;3,32;3,16;4,88;2,22
01/05/2016;26;VACA;5700;5,5;13;6,86;1,03;12,63;3,76;3,23;4,84;2,27
01/05/2016;25;VACA;24200;5,1;15;6,82;1,03;12,82;3,93;3,33;4,86;2,43
01/05/2016;30;VACA;22620;4;15;6,81;1,03;12,43;3,54;3,29;4,91;2,27
02/05/2016;18;VACA;25640;6,7;15;6,81;1,03;12,91;3,69;3,57;4,96;2,59
02/05/2016;24;VACA;16480;5,5;15;6,84;1,03;13,7;4,93;3,21;4,81;2,25
02/05/2016;29;VACA;16820;5,7;15;6,8;1,03;12,01;3,21;3,15;4,9;2,26
02/05/2016;29;VACA;6960;3,6;14;6,8;1,03;12,09;3,36;3,24;4,81;2,26
02/05/2016;26;VACA;5820;4,5;15;6,8;1,03;12,99;4,15;3,22;4,83;2,27
02/05/2016;27;VACA;14620;7,6;15;6,82;1,03;12,32;3,54;3,23;4,85;2,26
02/05/2016;25;VACA;24540;5,2;15;6,84;1,03;13,27;4,21;3,35;4,96;2,44
02/05/2016;18;VACA;25600;4;14;6,81;1,03;13;3,67;3,61;5;2,59
02/05/2016;18;VACA;24640;5;14;6,8;1,03;12,29;3,31;3,32;4,94;2,34
02/05/2016;18;VACA;26360;5;15;6,8;1,03;13,5;4,26;3,55;4,94;2,52
03/05/2016;32;VACA;28480;4;15;6,81;1,03;12,43;3,46;3,25;4,97;2,3
03/05/2016;29;VACA;16820;3,7;14;6,85;1,03;11,9;3,25;3,13;4,8;2,2
03/05/2016;29;VACA;9520;6,6;14;6,85;1,03;11,56;2,8;3,24;4,8;2,27
03/05/2016;30;VACA;27000;6,2;14;6,85;1,03;12,19;3,24;3,29;4,95;2,31
03/05/2016;24;VACA;28060;4,4;15;6,83;1,03;12,34;3,53;3,17;4,87;2,27
03/05/2016;26;VACA;5860;4;15;6,82;1,03;12,35;3,58;3,2;4,85;2,27
03/05/2016;25;VACA;24500;5,3;15;6,83;1,03;12,85;3,87;3,35;4,89;2,41
03/05/2016;32;VACA;17900;5;15;6,82;1,03;12,16;3,38;3,16;4,9;2,19
04/05/2016;24;VACA;16140;6;15;6,83;1,03;12,44;3,52;3,28;4,9;2,3
04/05/2016;29;VACA;16680;3,7;14;6,84;1,03;11,91;3,23;3,12;4,78;2,18
04/05/2016;29;VACA;9100;6,3;14;6,84;1,03;12,2;3,47;3,21;4,75;2,26
04/05/2016;26;VACA;5780;4;14;6,8;1,03;12,27;3,46;3,18;4,86;2,24
04/05/2016;27;VACA;14220;8,5;15;6,83;1,03;12,38;3,62;3,18;4,83;2,27
04/05/2016;25;VACA;24840;5,6;15;6,79;1,03;13,22;4,15;3,34;4,95;2,43
04/05/2016;32;VACA;30660;2,3;15;6,81;1,03;12,31;3,35;3,26;4,99;2,31
04/05/2016;30;VACA;26040;6,5;15;6,84;1,03;12,42;3,51;3,27;4,92;2,27
05/05/2016;29;VACA;16840;4,5;15;6,82;1,03;11,75;3,17;3,08;4,72;2,18
05/05/2016;29;VACA;8860;4,2;14;6,85;1,03;12,13;3,51;3,22;4,67;2,29
05/05/2016;26;VACA;5620;4,4;15;6,83;1,03;12,35;3,65;3,12;4,84;2,24
05/05/2016;32;VACA;29320;5,5;15;6,84;1,03;11,98;3,31;3,13;4,82;2,24
05/05/2016;25;VACA;21940;5,6;15;6,8;1,03;12,72;3,86;3,34;4,89;2,41
05/05/2016;24;VACA;16720;4,5;15;6,83;1,03;12,2;3,53;3,07;4,84;2,21
06/05/2016;24;VACA;17020;5,7;15;6,81;1,03;12,28;3,49;3,24;4,85;2,26
06/05/2016;30;VACA;25840;6,9;15;6,84;1,03;12,06;3,24;3,26;4,89;2,26
06/05/2016;29;VACA;17240;4;15;6,82;1,03;11,98;3,32;3,11;4,76;2,16
06/05/2016;29;VACA;11220;6,3;15;6,81;1,03;12,09;3,39;3,19;4,76;2,26
06/05/2016;26;VACA;5720;4,4;15;6,82;1,03;12,44;3,75;3,13;4,82;2,24
06/05/2016;32;VACA;29240;3;15;6,83;1,03;12,08;3,23;3,23;4,92;2,29
06/05/2016;27;VACA;14440;8,2;15;6,81;1,03;12,24;3,55;3,22;4,8;2,28
06/05/2016;25;VACA;24880;5,4;16;6,8;1,03;11,61;3,66;2,92;4,3;1,95
07/05/2016;22;VACA;25800;6,4;15;6,8;1,03;12,29;3,51;3,18;4,91;2,25
07/05/2016;24;VACA;16620;5,5;15;6,83;1,03;14,17;3,55;3,04;4,72;2,12
07/05/2016;29;VACA;16620;5;15;6,84;1,03;11,84;3,24;3,11;4,78;2,18
07/05/2016;29;VACA;8880;7,4;15;6,84;1,03;11,94;3,33;3,19;4,71;2,25
07/05/2016;32;VACA;23720;6,4;15;6,82;1,03;12,06;3,32;3,16;4,87;2,23
07/05/2016;26;VACA;5700;4,4;15;6,83;1,03;12,31;3,71;3,17;4,82;2,31
07/05/2016;25;VACA;22200;5,2;15;6,82;1,03;12,95;4,04;3,38;4,87;2,42
07/05/2016;30;VACA;26240;6,2;15;6,82;1,03;11,7;3,12;3,17;4,7;2,17
08/05/2016;22;VACA;23620;6,6;15;6,79;1,03;12,33;3,49;3,21;4,95;2,28
08/05/2016;29;VACA;16340;3,5;15;6,83;1,03;11,71;3,1;3,06;4,78;2,15
08/05/2016;29;VACA;8080;7,5;15;6,84;1,03;11,92;3,33;3,16;4,7;2,21
08/05/2016;32;VACA;28000;3;15;6,8;1,03;12,53;3,59;3,27;4,97;2,28
08/05/2016;27;VACA;14820;7,8;15;6,81;1,03;12,35;3,62;3,22;4,85;2,27
08/05/2016;26;VACA;5880;4,8;15;6,8;1,03;12,32;3,6;3,16;4,84;2,21
08/05/2016;25;VACA;24700;6;15;6,81;1,03;13,16;4,18;3,36;4,98;2,41
08/05/2016;24;VACA;16960;4;15;6,83;1,03;12,23;3,46;3,15;4,9;2,21
09/05/2016;22;VACA;25440;6,4;15;6,81;1,03;12,21;3,39;3,21;4,94;2,29
09/05/2016;24;VACA;16320;6,7;15;6,81;1,03;12,14;3,29;3,22;4,84;2,31
09/05/2016;30;VACA;26300;8,5;14;6,85;1,03;11,82;3;3,2;4,84;2,3
09/05/2016;29;VACA;16760;4,2;15;6,82;1,03;11,77;3,16;3,08;4,78;2,21
09/05/2016;29;VACA;8680;7;15;6,82;1,03;11,79;3,1;3,15;4,83;2,26
09/05/2016;26;VACA;5880;4,3;15;6,8;1,03;12,4;3,65;3,16;4,85;2,27
09/05/2016;32;VACA;24680;5,8;15;6,8;1,03;12,07;3,3;3,17;4,84;2,29
09/05/2016;25;VACA;23300;5;15;6,82;1,03;12,98;4,07;3,38;4,85;2,43
09/05/2016;2;VACA;15260;5,8;15;6,8;1,03;12,19;3,45;3,16;4,9;2,25
09/05/2016;2;VACA;8940;5,8;15;6,8;1,03;12,57;3,75;3,14;4,94;2,26
09/05/2016;8;VACA;13960;5,9;15;6,83;1,03;12,36;3,64;3,21;4,82;2,28
09/05/2016;8;VACA;8460;5,1;15;6,83;1,03;12,47;3,58;3,28;4,87;2,31
10/05/2016;29;VACA;17400;4;14;6,83;1,03;11,7;3,08;3,06;4,86;2,18
10/05/2016;29;VACA;9000;6,5;14;6,83;1,03;12,08;3,5;3,19;4,64;2,27
10/05/2016;32;VACA;28320;4;15;6,8;1,03;12,27;3,33;3,26;4,96;2,31
10/05/2016;26;VACA;5980;4,5;15;6,8;1,03;12,45;3,76;3,15;4,82;2,26
10/05/2016;27;VACA;14640;8;15;6,76;1,03;12,34;3,65;3,2;4,84;2,26
10/05/2016;24;VACA;20300;4,5;15;6,81;1,03;12,42;3,67;3,15;4,84;2,27
10/05/2016;25;VACA;25360;5,6;16;6,82;1,03;13,2;4,25;3,38;4,94;2,42
10/05/2016;30;VACA;26320;5,1;14;6,84;1,03;12,45;3,71;3,23;4,79;2,27
