fecha;receta;litros_past;kg_cuba;est_cuba;mg_cuba;mp_cuba;lactosa_cuba;ph_cuajado;ph_inicio_moldeo_cuba;ph_final_moldeo_cuba;formato;ph_inicio_moldeo_queso;ph_inicio_desmoldeo_queso;ph_fin_desmoldeo_queso;mg_salida_salmuera;ph_salida_salmuera;est_salida_salmuera;peso_queso_total;sal_queso;est_kg_entrada;mg_kg_entrada;coef_recup_mp;coef_recup_mg;mp_kg_recuperado;mg_kg_recuperado;est_kg_recuperado;kg_queso_por_mg;kg_queso_por_est;kg_queso_estimado
2022-04-18;oveja do pequeño;11020;11285,32;15,620000000000001;6,31;5,01;4,3;6,54;6,43;6,3;1 kg;6,38;5,67;5,22;30,43;5,53;56,97;4140,0;1,67;1721,3240000000003;695,362;0,9001469920485141;0,9005733600225292;508,9381873004773;641,3016145888882;605,9919393004773;2107,4650495855676;1063,703597157236;1063,703597157236
2022-04-19;light barra 4,2 kg;12030;11912,85;9,969999999999999;2,48;3,45;4,04;6,57;6,49;6,41;barra;6,37;5,72;5,41;20,37;5,58;50,37;2718,0;1,46;1199,3909999999998;298,344;0,9117426966591067;0,9113121047527389;374,72016244439266;269,23684529617094;470,97599044439266;1321,7321811299505;935,0327386229754;935,0327386229754
2022-04-19;oveja do barra 4,2 kg;11940;12114,63;15,180000000000001;6,12;4,91;4,15;6,54;6,44;6,39;barra;6,42;6,1;5,69;31,37;5,46;58,34;2244,0;0,96;1812,4920000000002;730,7280000000001;0,9299546007390912;0,9298892675177984;553,1633449233141;689,4341823172878;653,714773923314;2197,7500233257497;1120,5258380584744;1120,5258380584744
2022-04-19;tierno barra 4,2 kg;12730;13011,79;12,64;4,66;3,7;4,28;6,56;6,42;6,38;barra;6,33;5,62;5,47;31,48;5,51;58,07;10803,0;1,04;1609,0720000000001;593,2180000000001;0,9184264112920313;0,9186523311014944;442,16374898486504;557,0243026331251;553,5446713848651;1769,4545826973476;953,2369061216895;953,2369061216895
2022-04-19;light 3 kg;12780;12877,99;9,63;2,4;3,33;3,9;6,62;6,47;;3 kg;6,34;5,36;5,27;20,17;5,44;52,14;1354,0;1,16;1230,7140000000002;306,72;0,9148007445386712;0,916175770657217;392,3004681773801;283,1640579063824;492,7487901773801;1403,8872479245533;945,0494633244729;945,0494633244729
2022-04-19;oveja do 3 kg;11330;11544,92;15,400000000000002;6,23;4,96;4,21;6,55;6,48;6,4;3 kg;6,41;5,56;5,41;;;;4461,0;;1744,8200000000004;705,859;0,8941229211362897;0,895176583349384;511,99984869636484;643,8544291319948;609,2080750963648;;;
2022-04-19;iqm+ barra 4,2 kg;12530;13327,72;13,510000000000002;5,28;4,02;4,21;6,53;6,4;6,28;barra;6,24;5,28;5,11;31,45;5,41;57,37;3915,0;1,23;1692,803;661,5840000000001;0,9237386554519291;0,9248874945855236;494,9154721521993;650,8466743330133;607,1348745521993;2069,4647832528244;1058,2793699707154;1058,2793699707154
2022-04-19;iqm+ 3 kg;13030;12887,75;13,39;5,22;3,98;4,19;6,53;6,43;6,35;3 kg;6,28;5,47;5,26;;;;12407,0;;1744,717;680,1659999999999;0,9714369222853286;0,9702470745630893;498,2815205682732;652,7245505774637;606,2808655682733;;;
2022-04-19;cabra barra 4,2 kg;10730;11054,87;11,43;4,07;3,12;4,24;6,56;6,45;6,37;barra;6,3;5,35;5,1;;;;5483,0;;1226,4389999999999;436,71100000000007;0,9092249930345965;0,9096730362145884;313,6025598809491;409,292108324803;407,34785748094913;;;
2022-04-19;wasabi barra 4,2 kg;11530;11675,45;13,28;5,14;3,9;4,24;6,53;6,45;6,4;barra;6,4;5,75;5,63;30,87;5,41;56,39;13115,0;1,4;1531,184;592,6419999999999;0,9277346287087761;0,9272453953092966;422,4370515595574;556,4567726841259;521,4448675595575;1802,5810582576153;924,7115934732354;924,7115934732354
2022-04-19;madurado barra 4,2 kg;10030;10437,18;12,18;4,46;3,54;4,18;6,56;6,4;6,32;barra;6,06;5,0;4,96;;;;4070,0;;1221,654;447,338;0,9592500141284687;0,9618784626916312;354,42002321113256;447,7527199343185;441,67484801113255;;;
2022-04-20;tierno mini;9220;9016,81;12,81;4,69;3,71;4,41;6,55;6,44;6,36;500 g;6,32;5,6;5,28;30,85;5,45;57,17;5205,0;0,73;1181,082;432,418;0,9382311425265251;0,9379516520187668;313,8605072798745;396,6488630821049;393,38877147987455;1285,7337539128198;688,1035009268402;688,1035009268402
2022-04-20;tierno barra 3 kg;9220;8966,62;12,649999999999999;4,63;3,66;4,36;6,52;6,43;6,3;barra;6,35;5,6;5,25;30,63;5,42;57,27;12607,0;1,59;1166,33;426,88599999999997;0,9322598490852272;0,9333148144279587;305,9474449729677;387,4698507263209;384,1363713729677;1265,0011450418572;670,746239519762;670,746239519762
2022-04-20;light mini;11020;10860,14;9,96;2,41;3,36;4,19;6,59;6,48;6,4;500 g;6,35;5,58;5,26;20,36;5,57;50,86;3587,0;1,61;1097,592;265,582;0,9421769238817924;0,9427079209719541;343,80102281702045;246,73435402083103;434,8089960170205;1211,85832033807;854,9134801750306;854,9134801750306
2022-04-20;cabra mini;9520;9478,85;11,14;3,96;3,05;4,13;6,6;6,47;6,38;500 g;6,34;5,32;5,11;30,48;5,49;57,39;10285,0;1,07;1060,528;376,99199999999996;0,944113288925347;0,9453475227196186;272,94780158626577;354,84797168294193;351,24310258626576;1164,199382161883;612,0284066671297;612,0284066671297
2022-04-20;iqm  barra 3 kg;8020;8288,34;13,129999999999999;5,02;3,97;4,14;6,57;6,44;;barra;6,31;5,36;5,12;30,93;5,51;57,26;8951,0;1,51;1053,0259999999998;402,6039999999999;;;;;;;;
2022-04-20;iqm  mini;8090;8556,91;13,799999999999999;5,28;4,17;4,35;6,57;;;500 g;6,36;5,44;5,22;;;;3520,0;;1116,4199999999998;427,15200000000004;;;;;;;;
2022-04-20;madurado mini;10100;10245,88;12,07;4,43;3,53;4,11;6,56;6,46;6,42;500 g;6,2;5,29;5,08;29,84;5,45;55,76;4208,0;1,52;1219,07;447,43;0,9748736727806551;0,9746964093812143;352,59188492638594;442,40737439992023;436,8130185263859;1482,5984396780168;783,3805927661153;783,3805927661153
2022-04-21;oveja do 3 kg;10830;11011,31;14,240000000000002;5,67;4,45;4,12;6,55;6,5;6,43;3 kg;6,43;;;30,11;5,19;56,33;10252,0;1,65;1542,192;614,061;0,8942485994860431;0,8929584319765662;438,1847602972964;557,5108077281669;528,9179546972964;1851,5802315781034;938,9631718396882;938,9631718396882
2022-04-21;iqm  pequeño;8820;8947,93;13,48;5,15;4,03;4,3;6,52;6,48;6,36;1 kg;6,32;5,6;5,37;30,77;5,49;57,27;25679,0;1,16;1188,9360000000001;454,23;;;;;;;;
2022-04-21;madurado 3 kg;8520;8890,99;13,969999999999999;5,33;4,18;4,46;6,53;6,39;6,3;3 kg;6,37;5,27;5,01;31,14;5,19;57,34;26722,0;1,23;1190,244;454,116;0,9218289836702587;0,9208569042771527;342,5916411168377;436,3846638082412;421,89927191683773;1401,3637244965998;735,7852666844049;735,7852666844049
2022-04-21;wasabi 3 kg;13530;13400,53;13,23;5,12;3,89;4,22;6,51;6,47;6,42;3 kg;6,39;5,57;5,24;;;;13542,0;;1790,019;692,7360000000001;0,9072280264252558;0,9056255709106479;472,92038537464964;621,3561667458696;586,0208585746497;;;
2022-04-22;cabra barra 4,2 kg;12030;12110,82;11,379999999999999;4,26;3,03;4,09;6,58;6,46;6,38;barra;6,35;5,5;5,27;32,38;5,34;58,05;7540,0;1,17;1369,014;512,478;0,909492771844402;0,9084581793704832;333,74550850859123;468,6925905838429;432,81201610859125;1447,4755731434307;745,5848684041192;745,5848684041192
2022-04-22;tierno barra 4,2 kg;13230;13637,5;12,71;4,7;3,69;4,32;6,54;6,44;;barra;6,33;5,54;5,3;30,92;5,34;57,01;21401,0;0,57;1681,5330000000001;621,81;0,9173080821647318;0,918742376428763;461,61121301224443;588,879410451721;579,4392130122444;1904,525907023677;1016,3817102477539;1016,3817102477539
2022-04-22;oveja do 3 kg;10030;10204,18;14,71;6,03;4,77;3,91;6,58;6,5;6,45;3 kg;6,44;5,62;5,31;31,83;5,28;57,77;3840,0;1,35;1475,4130000000002;604,809;0,8940984336203304;0,894728429617476;435,1929226039213;550,5371878001237;514,9896102039213;1729,617303801834;891,4481741456142;891,4481741456142
2022-04-22;wasabi 3 kg;12530;12694,02;13,25;5,18;4,0;4,07;6,53;6,45;6,4;3 kg;6,4;5,71;5,39;;;;17980,0;;1660,225;649,054;0,9063768890031207;0,9057888417848745;460,2226542617358;595,6016666818109;563,5519770617358;;;
2022-04-22;vaca barra 4,2 kg;13910;14382,29;12,76;4,97;3,93;3,86;6,6;6,48;;barra;6,4;5,69;5,33;30,34;5,46;55,13;2228,0;1,59;1774,9160000000002;691,327;0,9687994720603111;0,9691272981279545;547,588709889419;692,7320114750571;658,619988689419;2283,2300971491663;1194,6671298556485;1194,6671298556485
2022-04-22;iqm+ barra 4,2 kg;11530;11906,63;13,350000000000001;5,07;3,99;4,29;6,53;6,38;6,27;3 kg;6,21;5,44;5,28;32,68;5,47;58,78;10571,0;0,7;1539,2550000000003;584,571;0,9240749942138023;0,923566990043024;439,0045000293998;557,5261208342578;541,1633854293998;1706,016281622576;920,6590429217417;920,6590429217417
2022-04-22;oveja normal barra 4,2 kg;11530;12507,85;14,61;5,76;4,52;4,33;6,55;6,48;6,42;barra;6,42;5,88;5,49;30,38;5,51;56,23;4488,0;1,71;1684,533;664,128;0,9781995857521031;0,976730009059907;553,0298507269548;703,6872447640296;661,3478317269548;2316,284544977056;1176,1476644619506;1176,1476644619506
2022-04-25;oveja do 3 kg;12530;12837,56;14,8;5,75;4,94;4,11;6,55;6,49;6,43;3 kg;6,42;5,8;5,54;32,24;5,22;58,43;15240,0;1,31;1854,44;720,475;0,8933603469382395;0,8945731175911076;566,547212538759;660,3378241091167;672,071955738759;2048,1942435146298;1150,2172783480387;1150,2172783480387
2022-04-25;tierno pequeño;9000;9000,0;12,41;4,52;3,6;4,29;6,55;6,4;6,34;1 kg;6,28;5,55;5,26;30,89;5,56;56,86;5077,0;1,72;1116,9;406,79999999999995;0,9623450801502239;0,9629878193313322;311,79980596867256;391,7434449039859;389,0198059686726;1268,1885558562185;684,1713084218653;684,1713084218653
2022-04-25;iqm  pequeño;8520;8825,38;13,16;4,98;3,97;4,21;6,55;;;1 kg;6,18;5,5;5,27;29,9;5,53;55,93;18161,0;1,42;1121,232;424,29600000000005;;;;;;;;
2022-04-25;tierno 3 kg;15030;15286,59;12,59;4,59;3,65;4,35;6,57;6,4;;3 kg;6,3;5,23;5,08;30,5;5,34;57,27;14004,0;1,59;1892,277;689,877;0,8963613298107349;0,8976182190248855;500,13424713450917;629,8178456060502;633,1275801345091;2064,9765429706567;1105,5134977030018;1105,5134977030018
2022-04-25;wasabi 3 kg;13030;12879,74;13,41;5,21;3,92;4,28;6,56;6,46;6,4;3 kg;6,39;5,54;5,3;30,87;5,25;56,32;16816,0;1,68;1747,3229999999999;678,863;0,9067146190792738;0,9066402681857764;457,7873430792513;608,386857336456;568,0379174792513;1970,8029068236347;1008,5900523424206;1008,5900523424206
2022-04-26;oveja do barra 4,2 kg;11530;12298,46;15,74;6,38;5,1;4,26;6,53;6,49;6,44;barra;6,41;6,19;5,84;30,31;5,12;56,69;6709,0;1,97;1814,8220000000001;735,6139999999999;0,929952492476529;0,9301743390246136;583,2861600617675;729,8536193170173;688,0690392617676;2407,9631122303444;1213,7397058771699;1213,7397058771699
2022-04-26;light barra 4,2 kg;15030;14915,36;10,290000000000001;2,5;3,31;4,48;6,56;6,46;6,4;barra;6,36;5,5;5,37;20,77;5,38;50,92;14523,0;1,65;1546,5870000000002;375,75;0,9127699087409639;0,9113828168498117;450,6330581178784;339,8400702782252;584,2746837178785;1636,2064048060915;1147,4365351882925;1147,4365351882925
2022-04-26;iqm+ 3 kg;12030;12407,23;13,239999999999998;5,06;4,0;4,18;6,54;6,38;6,29;3 kg;6,26;5,56;5,27;31,26;5,32;57,52;11441,0;1,14;1592,772;608,718;0,970416989350901;0,9721884191228137;481,6074713113672;610,3455651612932;585,3319141113672;1952,481014591469;1017,6145933785937;1017,6145933785937
2022-04-26;wasabi 3 kg;12530;13035,57;13,75;5,34;4,02;4,39;6,51;6,42;6,34;3 kg;6,33;5,49;5,26;31,29;5,29;57,72;14390,0;1,48;1722,875;669,102;0,9058921074870402;0,9060552918695985;474,7145631797124;630,7045794673535;589,1668677797124;2015,6745908192825;1020,7326191609711;1020,7326191609711
2022-04-26;iqm + barra 4,2 sin lactosa;13030;13321,68;13,04;5,04;3,9;4,1;6,62;6,46;6,4;barra;6,44;5,88;5,45;30,09;5,39;56,18;4286,9;1,95;1699,1119999999999;656,712;;;;;;;;
2022-04-26;iqm+ barra 4,2 kg;13030;13006,87;13,540000000000001;5,24;4,06;4,24;6,55;6,42;6,26;barra;6,26;5,6;5,4;30,62;5,3;57,24;9437,1;1,08;1764,2620000000002;682,7719999999999;0,9246389661454999;0,9239032539229581;488,28234848131;629,6954906568923;598,5806060813101;2056,484293458172;1045,7383055229036;1045,7383055229036
2022-04-26;oveja normal barra 4,2 kg;10420;11816,7;14,06;5,73;4,34;3,99;6,6;6,48;6,43;barra;6,48;5,7;5,29;30,99;5,34;56,4;5861,0;1,32;1465,0520000000001;597,066;0,9798494349684158;0,9782250157617942;502,51066790950154;662,3531354570123;596,8079339095016;2137,312473239794;1058,1700955842227;1058,1700955842227
2022-04-28;tierno mini;9030;8969,27;12,57;4,64;3,62;4,31;6,58;6,46;6,38;500 g;6,34;5,58;5,33;30,52;5,68;57,46;8499,0;0,67;1135,0710000000001;418,99199999999996;0,9388986239860133;0,9392724248724139;304,8487164539569;390,90088237572235;382,1638238539569;1280,8023668929304;665,0954122066776;665,0954122066776
2022-04-28;tierno barra 3 kg;8030;8311,23;12,65;4,67;3,64;4,34;6,56;6,45;6,37;barra;6,36;5,36;5,08;31,05;5,37;57,82;12789,0;0,31;1015,795;375,001;0,9307678988202646;0,9321007738867955;281,58406944711487;361,78041282821874;353,72554584711486;1165,1543086255033;611,770228030292;611,770228030292
2022-04-28;light mini;9520;9274,8;10,280000000000001;2,53;3,35;4,4;6,63;6,5;6,43;500 g;6,37;5,6;5,44;;;;4431,0;;978,6560000000001;240,856;0,942617107964397;0,9414033397251631;292,8766026237643;220,9025906906584;374,4948426237643;;;
2022-04-28;cabra mini;9020;9127,38;10,92;3,98;2,92;4,02;6,62;6,49;6,39;500 g;6,35;5,59;5,28;30,9;5,51;56,34;7107,0;1,4;984,9839999999999;358,996;0,9462489793081357;0,9443964136769845;252,1938010557187;343,070624543028;325,57793625571867;1110,2609208512233;577,8806110325145;577,8806110325145
2022-04-28;madurado mini;9020;9164,24;11,940000000000001;4,36;3,46;4,12;6,55;6,38;6,23;500 g;6,1;5,28;5,1;30,76;5,25;57,59;3693,0;1,31;1076,9880000000003;393,27200000000005;0,97517436369468;0,9745938528012772;309,21092411178853;389,4095618743671;384,72426171178853;1265,9608643509982;668,0400446462728;668,0400446462728
2022-04-28;iqm  barra 3 kg;8020;8550,46;13,100000000000001;4,9;3,95;4,25;6,58;;;barra;6,33;5,54;5,28;;;;8811,0;;1050,6200000000001;392,98;;;;;;;;
2022-04-28;wasabi mini;8020;7733,8;12,580000000000002;4,9;3,72;3,96;6,55;6,43;6,22;3 kg;6,15;4,89;4,82;32,34;5,31;58,18;3737,0;1,15;1008,9160000000002;392,98;0,9516861681220155;0,9513106681436517;273,79759811722;360,50507581917935;335,04929411722003;1114,7343098923295;575,8839706380544;575,8839706380544
2022-04-29;oveja do barra 4,2 kg;11530;11728,48;15,21;6,12;4,94;4,15;6,56;6,49;6,44;barra;6,41;5,87;5,45;31,1;5,21;58,35;4404,0;1,37;1753,7130000000002;705,6360000000001;0,9303224902821072;0,9303735666673993;539,0166748087001;667,8063074742604;636,3630588087001;2147,2871622966572;1090,596501814396;1090,596501814396
2022-04-29;tierno barra 4,2 kg;14530;15043,02;12,64;4,64;3,66;4,34;6,58;6,45;6,37;barra;;5,52;5,33;29,25;5,39;56,01;16275,0;0,98;1836,592;674,192;0,9181846098307046;0,9176539982259561;505,5290618471429;640,5189376054362;636,1024754471429;2189,8083336937993;1135,6944749993625;1135,6944749993625
2022-04-29;oveja do 3 kg;11530;11793,81;16,04;6,32;5,27;4,45;6,55;6,49;6,41;3 kg;6,42;5,78;5,41;32,87;5,24;60,22;13575,0;1,18;1849,4119999999998;728,696;0,8944312623691981;0,893953481784151;555,9192497115183;666,3250268216466;660,8841587115184;2027,1525002179696;1097,4496159274634;1097,4496159274634
2022-04-29;light barra 4,2 kg;13030;13159,93;10,61;2,58;3,4;4,63;6,55;6,47;6,42;barra;6,33;5,42;5,29;21,76;5,37;51,05;16089,0;1,55;1382,483;336,17400000000004;0,9121365257359273;0,9119537789906237;408,1241961903521;309,63219568460363;529,9851479903521;1422,9420757564503;1038,168752184823;1038,168752184823
2022-04-29;light 3 kg;15350;15663,47;10,16;2,48;3,27;4,41;6,59;6,45;6,4;3 kg;6,34;5,28;5,03;21,36;5,41;50,48;1967,0;1,45;1559,56;380,68;0,9151364001205642;0,914696169879066;468,728717658724;355,3174371971882;606,8805230587241;1663,4711479269113;1202,21973664565;1202,21973664565
2022-04-29;wasabi 3 kg;12530;13086,42;13,31;5,13;3,92;4,26;6,53;6,44;6,39;3 kg;6,36;5,4;5,07;31,19;5,16;57,43;3987,0;1,51;1667,7430000000002;642,789;0,9064608315277295;0,9053532351180836;465,0032244729075;607,7938166437478;576,4995228729075;1948,6816820896051;1003,8299196811901;1003,8299196811901
2022-04-29;madurado 3 kg;12530;12705,08;12,370000000000001;4,59;3,67;4,11;6,55;6,42;6,35;3 kg;6,31;5,22;4,92;31,07;5,22;58,57;25624,0;1,26;1549,961;575,127;0,9219122534361721;0,9211827256907403;429,865959836947;537,1998403054181;534,301717436947;1728,9985204551597;912,2446942751358;912,2446942751358
2022-04-29;madurado barra 4,2 kg;15440;15709,1;12,45;4,54;3,6;4,31;;;;barra;6,25;5,3;5,22;30,59;5,2;57,45;2108,0;1,44;1922,28;700,9760000000001;0,9597785493953148;0,9588366853012659;542,7812595710138;683,8357463372016;678,1937015710139;2235,4878925701264;1180,49382344824;1180,49382344824
2022-04-29;wasabi barra 4,2 kg;13030;13129,0;13,57;5,25;3,98;4,34;;;;barra;6,39;5,96;5,51;30,08;5,95;55,15;4825,0;2,0;1768,171;684,075;0,9278029406991195;0,9281647582453558;484,8087673758618;639,758443327672;598,7684873758618;2126,8565270201866;1085,708952630756;1085,708952630756
2022-05-02;oveja do 3 kg;11530;11795,28;14,77;5,87;4,85;4,05;6,6;;;3 kg;6,45;5,72;5,47;30,97;5,4;58,08;15858,0;1,32;1702,981;676,811;0,8941615312118932;0,8945302179316639;511,5239528548415;619,3574586322453;607,0657208548415;1999,8626368493553;1045,2233485792726;1045,2233485792726
2022-05-02;tierno pequeño;9030;9328,65;12,579999999999998;4,64;3,63;4,31;6,59;6,48;6,4;1 kg;6,4;5,67;5,35;31,23;5,77;57,55;2566,0;1,43;1135,9739999999997;418,99199999999996;0,9629570104779104;0,9633328304348315;326,08612764334976;416,9779991207053;406,49909064334975;1335,1841150198695;706,3407309180708;706,3407309180708
2022-05-02;iqm  pequeño;8530;9071,17;12,98;4,93;3,89;4,16;6,57;6,46;6,37;1 kg;6,35;5,58;5,36;29,79;5,52;55,64;10608,0;1,57;1107,1940000000002;420,52899999999994;;;;;;;;
2022-05-02;tierno 3 kg;14530;14764,2;12,719999999999999;4,77;3,63;4,32;6,6;6,45;;3 kg;6,3;5,36;5,13;31,33;5,4;56,21;12809,0;1,63;1848,2159999999997;693,0809999999999;0,8970796206027093;0,8969675838477124;480,7812645224415;631,6915198288976;608,3439525224416;2016,2512602262934;1082,2699742438026;1082,2699742438026
2022-05-02;tierno barra 3 kg;8020;8291,01;12,54;4,63;3,62;4,29;6,58;6,46;6,32;barra;6,28;5,45;5,29;31,47;5,46;57,41;11728,0;1,81;1005,7079999999999;371,32599999999996;0,9324742891804915;0,9338245480178013;279,86776235944814;358,47074322936766;351,00462815944815;1139,0872044148957;611,3998051897721;611,3998051897721
2022-05-02;wasabi 3 kg;13030;13240,82;13,370000000000001;5,17;3,91;4,29;6,6;6,5;6,47;3 kg;6,37;5,44;5,1;;;;25321,0;;1742,111;673,6510000000001;0,9061834321621766;0,9059297975819094;469,14571794864617;620,1545998710363;582,7519535486462;;;
2022-05-03;oveja do barra 4,2 kg;12530;12758,49;16,19;6,57;5,25;4,37;6,56;6,49;6,44;barra;6,38;5,73;5,5;31,3;5,36;59,4;7481,0;1,33;2028,6070000000002;823,221;0,9302772954362019;0,9292688593490119;623,1190124801159;778,9436314200466;734,6282150801159;2488,6378000640466;1236,747836835212;1236,747836835212
2022-05-03;iqm+ 3 kg;13030;13591,22;13,21;5,04;3,99;4,18;6,59;6,35;6,22;3 kg;6,15;5,14;5,1;31,09;5,35;57,81;10978,0;1,15;1721,2630000000001;656,712;0,9716205993300988;0,9711675538677014;526,8998219488863;665,2473348264801;640,5224211488862;2139,74697596166;1107,9785870072412;1107,9785870072412
2022-05-03;iqm+ barra 4,2 kg;13030;13426,6;13,950000000000001;5,34;4,21;4,4;6,56;6,42;6,3;barra;6,25;5,26;5,05;;;;26942,0;;1817,685;695,802;0,9241163522288862;0,9233018315387128;522,3658798846109;661,9893534294321;640,5199598846109;;;
2022-05-03;wasabi 3 kg;12030;12208,86;13,620000000000001;5,26;3,95;4,41;6,6;6,45;6,38;3 kg;6,35;5,53;5,2;30,53;5,29;56,1;21949,0;1,71;1638,486;632,7779999999999;0,9062340498310502;0,9060025639209076;437,03134334400244;581,8221951302044;544,7134885440024;1905,7392568955268;970,9687852834267;970,9687852834267
2022-05-03;cabra barra 4,2 kg;11530;11941,85;12,11;4,49;3,19;4,43;6,56;6,45;6,35;barra;6,22;5,24;5,12;33,16;5,43;58,12;5932,0;1,33;1396,283;517,697;0,9088702047348134;0,9089331000000905;346,2295737757566;487,35998903660004;452,0343647757566;1469,7225242358265;777,7604349204347;777,7604349204347
2022-05-03;vaca barra 4,2 kg;13790;14315,49;12,719999999999999;4,93;3,92;3,87;6,61;6,45;6,39;barra;6,38;5,52;5,17;33,15;5,35;57,77;2168,0;1,25;1754,088;679,847;0,9678238955176419;0,9675996516238892;543,1110332833188;682,8869926454857;653,9129258833187;2059,9909280406814;1131,9247462061949;1131,9247462061949
2022-05-04;tierno barra 3 kg;8030;8314,66;12,709999999999999;4,64;3,65;4,42;6,59;6,45;6,33;barra;6,26;5,5;5,28;31,45;5,38;58,01;9347,0;1,84;1020,6129999999998;372,592;0,9334417836119709;0,9320605572163556;283,2856637092395;359,58917175563477;356,7872581092395;1143,3677957253888;615,044402877503;615,044402877503
2022-05-04;tierno mini;9030;8905,71;12,29;4,48;3,53;4,28;6,6;6,46;6,35;500 g;6,28;5,5;5,23;30,34;5,51;57,14;8656,0;0,81;1109,787;404,54400000000004;0,9400653613767997;0,9388193356884124;295,5298169781843;374,5662030223076;371,76269457818427;1234,5623039627806;650,6172463741411;650,6172463741411
2022-05-04;light mini;11020;10798,18;10,0;2,43;3,32;4,25;6,63;6,45;6,38;500 g;6,3;5,27;5,05;21,15;5,4;51,44;2382,0;1,61;1102,0;267,786;0,9429538835963864;0,9415386733212248;338,0485674568579;247,05576893705594;429,8330974568579;1168,1123826811156;835,6008893018234;835,6008893018234
2022-05-04;iqm  barra 3 kg;8120;8465,64;13,34;5,04;3,99;4,31;6,61;6,47;6,41;barra;6,34;5,55;5,25;32,23;5,39;58,41;13519,0;1,2;1083,208;409,24800000000005;;;;;;;;
2022-05-04;cabra mini;10020;10462,74;10,540000000000001;3,81;2,83;3,9;6,61;6,45;6,42;500 g;6,35;5,37;5,17;29,46;5,45;55,84;3483,0;1,47;1056,108;381,76199999999994;0,9462330789128354;0,9452162481608727;280,1753963590247;376,7919254195705;361,7847683590247;1278,9949946353374;647,8953588091417;647,8953588091417
2022-05-04;wasabi mini;8520;8662,67;13,2;5,16;3,82;4,22;6,58;6,52;6,42;500 g;6,4;5,95;5,77;;;;6940,0;;1124,64;439,63200000000006;0,9523984216772599;0,950188127594945;315,16196559651826;424,7281752632818;388,27490039651826;;;
2022-05-04;madurado mini;9020;9415,68;13,01;4,76;3,76;4,49;;6,38;6,22;500 g;6,3;5,17;5,0;31,08;5,42;56,42;6497,0;1,3;1173,502;429,352;0,973600136298952;0,9727803841184931;344,6832356586591;435,9869072197123;429,2360420586591;1402,7892767687013;760,7870295261594;760,7870295261594
2022-05-06;tierno barra 4,2 kg;14530;14520,63;12,600000000000001;4,64;3,66;4,3;6,58;;;barra;6,3;5,22;5,05;30,41;5,36;56,63;12682,0;0,81;1830,7800000000002;674,192;0,9186088870468926;0,9173179644020891;488,19933934482174;618,049612559426;613,0767573448218;2032,3893869103126;1082,6006663337837;1082,6006663337837
2022-05-06;oveja do 3 kg;11530;11922,37;15,7;6,34;5,13;4,23;;;;3 kg;6,4;5,87;5,57;31,17;5,24;57,82;16085,0;1,26;1810,21;731,002;0,8939336747732416;0,8940910394361674;546,7455517392508;675,8239773824196;647,6088019392508;2168,1872870786638;1120,042895086909;1120,042895086909
2022-05-06;light barra 4,2 kg;13030;13012,21;10,24;2,38;3,37;4,49;6,61;6,46;6,39;barra;6,33;5,34;5,17;19,76;5,29;51,35;7247,0;1,41;1334,2720000000002;310,114;0,9114488813193834;0,9118925010287225;399,68079515736054;282,4045339553007;516,5304409573605;1429,1727426887685;1005,901540325921;1005,901540325921
2022-05-06;light 3 kg;15130;16025,31;10,42;2,41;3,42;4,59;6,62;6,45;6,39;3 kg;6,42;5,31;5,16;19,7;5,44;50,26;1714,0;1,77;1576,546;364,63300000000004;0,9142943185361405;0,91416846194519;501,09326609368964;353,0609751769664;648,2056118936896;1792,1876912536368;1289,7047590403695;1289,7047590403695
2022-05-06;oveja normal barra 4,2 kg;11780;12171,48;13,61;5,36;4,34;3,91;6,58;6,47;6,43;barra;6,39;5,8;5,52;30,25;5,24;56,12;2002,0;1,67;1603,2579999999998;631,408;0,9772701521049841;0,9799195642035025;516,2353664149163;639,2910258239043;611,4163400149163;2113,3587630542293;1089,4802922575132;1089,4802922575132
2022-05-06;cabra barra 4,2 kg;11020;11192,23;11,11;4,03;3,05;4,03;6,61;6,45;6,39;barra;6,39;5,54;5,31;;;;5743,0;;1224,322;444,10600000000005;0,908678682782891;0,908981504856678;310,1892948209962;409,9932617445129;400,3986686209962;;;
2022-05-06;wasabi barra 4,2 kg;12030;12213,35;13,41;5,26;3,9;4,25;6,58;6,47;6,42;barra;6,35;5,55;5,33;30,43;5,39;56,03;5783,0;1,71;1613,223;632,7779999999999;0,9263597723970818;0,9261893902864426;441,2442889220301;595,004634986369;545,0577639220301;1955,3224942043014;972,7962947028914;972,7962947028914
2022-05-06;madurado barra 4,2 kg;14720;15275,91;12,100000000000001;4,28;3,54;4,28;6,55;;;3 kg;6,37;5,41;5,25;;;;5729,0;;1781,1200000000003;630,0160000000001;0,9606035461055128;0,9605916500991363;519,4629033859986;628,0434162089003;650,2246929859987;;;
2022-05-06;wasabi 3 kg;11530;11918,46;13,979999999999999;5,52;4,06;4,4;6,58;6,46;6,4;3 kg;6,34;5,29;5,12;31,56;5,28;58,09;3520,0;1,15;1611,894;636,456;0,9049685826184847;0,9049802872481192;437,9047732397212;595,385618760408;542,7872212397212;1886,5197045640305;934,3901209153403;934,3901209153403
